Taxon,Domain,Major_Clade,Minor_Clade,Shallow_Clade
Paralia_longispina,Eukaryota,SAR,Stramenopiles,Ochrophyta
Phaeodactylum_tricornutum,Eukaryota,SAR,Stramenopiles,Ochrophyta
Pinnularia_borealis,Eukaryota,SAR,Stramenopiles,Ochrophyta
Plagiogramma_minus,Eukaryota,SAR,Stramenopiles,Ochrophyta
Plagiogramma_tenuistriatum,Eukaryota,SAR,Stramenopiles,Ochrophyta
Plagiolemma_sp,Eukaryota,SAR,Stramenopiles,Ochrophyta
Plagiostriata_baltica,Eukaryota,SAR,Stramenopiles,Ochrophyta
Planktoniella_sol,Eukaryota,SAR,Stramenopiles,Ochrophyta
Planktoniella_tubulata,Eukaryota,SAR,Stramenopiles,Ochrophyta
Planothidium_frequentissimum,Eukaryota,SAR,Stramenopiles,Ochrophyta
Planothidium_lanceolatum,Eukaryota,SAR,Stramenopiles,Ochrophyta
Pleurosigma_sp,Eukaryota,SAR,Stramenopiles,Ochrophyta
Pleurosira_laevis,Eukaryota,SAR,Stramenopiles,Ochrophyta
Podocystis_spathulata,Eukaryota,SAR,Stramenopiles,Ochrophyta
Podosira_baldjickiana,Eukaryota,SAR,Stramenopiles,Ochrophyta
Podosira_stelligera,Eukaryota,SAR,Stramenopiles,Ochrophyta
Porosira_glacialis,Eukaryota,SAR,Stramenopiles,Ochrophyta
Porosira_pseudodenticulata,Eukaryota,SAR,Stramenopiles,Ochrophyta
Proboscia_alata,Eukaryota,SAR,Stramenopiles,Ochrophyta
Proboscia_inermis,Eukaryota,SAR,Stramenopiles,Ochrophyta
Proschkinia_complanatoides,Eukaryota,SAR,Stramenopiles,Ochrophyta
Protokeelia_bassonii,Eukaryota,SAR,Stramenopiles,Ochrophyta
Psammodictyon_panduriforme,Eukaryota,SAR,Stramenopiles,Ochrophyta
Psammoneis_japonica,Eukaryota,SAR,Stramenopiles,Ochrophyta
Psammotaenia_lanceolata,Eukaryota,SAR,Stramenopiles,Ochrophyta
Pseudauliscus_ralfsianus,Eukaryota,SAR,Stramenopiles,Ochrophyta
Pseudictyota_bicornis,Eukaryota,SAR,Stramenopiles,Ochrophyta
Pseudictyota_dubia,Eukaryota,SAR,Stramenopiles,Ochrophyta
Pseudo_nitzschia_arenysensis,Eukaryota,Opisthokonta,Metazoa,Protostomia
Pseudo_nitzschia_australis,Eukaryota,Opisthokonta,Metazoa,Protostomia
Pseudo_nitzschia_delicatissima,Eukaryota,Opisthokonta,Metazoa,Protostomia
Pseudo_nitzschia_fraudulenta,Eukaryota,Opisthokonta,Metazoa,Protostomia
Pseudo_nitzschia_fryxelliana,Eukaryota,Opisthokonta,Metazoa,Protostomia
Pseudo_nitzschia_galaxiae,Eukaryota,Opisthokonta,Metazoa,Protostomia
Pseudo_nitzschia_granii,Eukaryota,Opisthokonta,Metazoa,Protostomia
Pseudo_nitzschia_heimii,Eukaryota,Opisthokonta,Metazoa,Protostomia
Pseudo_nitzschia_mannii,Eukaryota,Opisthokonta,Metazoa,Protostomia
Pseudo_nitzschia_multistriata,Eukaryota,Opisthokonta,Metazoa,Protostomia
Pseudo_nitzschia_pungens,Eukaryota,Opisthokonta,Metazoa,Protostomia
Pseudo_nitzschia_turgidula,Eukaryota,Opisthokonta,Metazoa,Protostomia
Pseudoleyanella_lunata,Eukaryota,SAR,Stramenopiles,Ochrophyta
Pseudosolenia_calcar_avis,Eukaryota,SAR,Stramenopiles,Ochrophyta
Pseudostriatella_oceanica,Eukaryota,SAR,Stramenopiles,Ochrophyta
Punctastriata_cf_glubokoensis,Eukaryota,SAR,Stramenopiles,Ochrophyta
Ralfsiella_minima,Eukaryota,SAR,Stramenopiles,Ochrophyta
Rhabdonema_adriaticum,Eukaryota,SAR,Stramenopiles,Ochrophyta
Rhizosolenia_imbricata,Eukaryota,SAR,Stramenopiles,Ochrophyta
Rhoikoneis_pagoensis,Eukaryota,SAR,Stramenopiles,Ochrophyta
Roundia_cardiophora,Eukaryota,SAR,Stramenopiles,Ochrophyta
Schizostauron_rawaii,Eukaryota,SAR,Stramenopiles,Ochrophyta
Sellaphora_capitata,Eukaryota,SAR,Stramenopiles,Ochrophyta
Seminavis_robusta,Eukaryota,SAR,Stramenopiles,Ochrophyta
Serratifera_varisterna,Eukaryota,SAR,Stramenopiles,Ochrophyta
Skeletonema_ardens,Eukaryota,SAR,Stramenopiles,Ochrophyta
Skeletonema_costatum,Eukaryota,SAR,Stramenopiles,Ochrophyta
Skeletonema_grethae,Eukaryota,SAR,Stramenopiles,Ochrophyta
Skeletonema_grevillei,Eukaryota,SAR,Stramenopiles,Ochrophyta
Skeletonema_japonicum,Eukaryota,SAR,Stramenopiles,Ochrophyta
Skeletonema_menzelii,Eukaryota,SAR,Stramenopiles,Ochrophyta
Skeletonema_pseudocostatum,Eukaryota,SAR,Stramenopiles,Ochrophyta
Skeletonema_subsalsum,Eukaryota,SAR,Stramenopiles,Ochrophyta
Skeletonema_tropicum,Eukaryota,SAR,Stramenopiles,Ochrophyta
Stauroneis_aff_submarina,Eukaryota,SAR,Stramenopiles,Ochrophyta
Stauroneis_constricta,Eukaryota,SAR,Stramenopiles,Ochrophyta
Stauroneis_gracilis,Eukaryota,SAR,Stramenopiles,Ochrophyta
Staurosira_sp,Eukaryota,SAR,Stramenopiles,Ochrophyta
Staurotropis_americana,Eukaryota,SAR,Stramenopiles,Ochrophyta
Stellarima_microtrias,Eukaryota,SAR,Stramenopiles,Ochrophyta
Stephanodiscus_binderanus,Eukaryota,SAR,Stramenopiles,Ochrophyta
Stephanodiscus_minutulus,Eukaryota,SAR,Stramenopiles,Ochrophyta
Stephanodiscus_triporus,Eukaryota,SAR,Stramenopiles,Ochrophyta
Stephanopyxis_palmeriana,Eukaryota,SAR,Stramenopiles,Ochrophyta
Stephanopyxis_turris,Eukaryota,SAR,Stramenopiles,Ochrophyta
Sternimirus_shandongensis,Eukaryota,SAR,Stramenopiles,Ochrophyta
Stoermeria_americana,Eukaryota,SAR,Stramenopiles,Ochrophyta
Striatella_unipunctata,Eukaryota,SAR,Stramenopiles,Ochrophyta
Sundstroemia_setigera,Eukaryota,SAR,Stramenopiles,Ochrophyta
Surirella_striatula,Eukaryota,SAR,Stramenopiles,Ochrophyta
Synedra_fragilarioides,Eukaryota,SAR,Stramenopiles,Ochrophyta
Synedropsis_cf_recta,Eukaryota,SAR,Stramenopiles,Ochrophyta
Tabellaria_flocculosa,Eukaryota,SAR,Stramenopiles,Ochrophyta
Tabularia_fasciculata,Eukaryota,SAR,Stramenopiles,Ochrophyta
Talaroneis_posidoniae,Eukaryota,SAR,Stramenopiles,Ochrophyta
Tenuicylindrus_belgicus,Eukaryota,SAR,Stramenopiles,Ochrophyta
Tetramphora_fontinalis,Eukaryota,SAR,Stramenopiles,Ochrophyta
Thalassionema_frauenfeldii,Eukaryota,SAR,Stramenopiles,Ochrophyta
Thalassionema_nitzschioides,Eukaryota,SAR,Stramenopiles,Ochrophyta
Thalassiophysa_hyalina,Eukaryota,SAR,Stramenopiles,Ochrophyta
Thalassiosira_allenii,Eukaryota,SAR,Stramenopiles,Ochrophyta
Thalassiosira_antarctica,Eukaryota,SAR,Stramenopiles,Ochrophyta
Thalassiosira_bioculata,Eukaryota,SAR,Stramenopiles,Ochrophyta
Thalassiosira_delicatula,Eukaryota,SAR,Stramenopiles,Ochrophyta
Thalassiosira_diporocyclus,Eukaryota,SAR,Stramenopiles,Ochrophyta
Thalassiosira_gravida,Eukaryota,SAR,Stramenopiles,Ochrophyta
Thalassiosira_livingstoniorum,Eukaryota,SAR,Stramenopiles,Ochrophyta
Thalassiosira_mediterranea,Eukaryota,SAR,Stramenopiles,Ochrophyta
Thalassiosira_minima,Eukaryota,SAR,Stramenopiles,Ochrophyta
Thalassiosira_minuscula,Eukaryota,SAR,Stramenopiles,Ochrophyta
Thalassiosira_nordenskioeldii,Eukaryota,SAR,Stramenopiles,Ochrophyta
Thalassiosira_oceanica,Eukaryota,SAR,Stramenopiles,Ochrophyta
Thalassiosira_ordinaria,Eukaryota,SAR,Stramenopiles,Ochrophyta
Thalassiosira_pacifica,Eukaryota,SAR,Stramenopiles,Ochrophyta
Thalassiosira_pseudonana,Eukaryota,SAR,Stramenopiles,Ochrophyta
Thalassiosira_punctigera,Eukaryota,SAR,Stramenopiles,Ochrophyta
Thalassiosira_rotula,Eukaryota,SAR,Stramenopiles,Ochrophyta
Thalassiosira_tumida,Eukaryota,SAR,Stramenopiles,Ochrophyta
Thalassiothrix_antarctica,Eukaryota,SAR,Stramenopiles,Ochrophyta
Toxarium_hennedyanum,Eukaryota,SAR,Stramenopiles,Ochrophyta
Triceratium_pentacrinus,Eukaryota,SAR,Stramenopiles,Ochrophyta
Trieres_chinensis,Eukaryota,SAR,Stramenopiles,Ochrophyta
Trigonium_formosum,Eukaryota,SAR,Stramenopiles,Ochrophyta
Tryblionella_apiculata,Eukaryota,SAR,Stramenopiles,Ochrophyta
Tryblionella_coarctata,Eukaryota,SAR,Stramenopiles,Ochrophyta
Tryblionella_compressa,Eukaryota,SAR,Stramenopiles,Ochrophyta
Tryblionella_levidensis,Eukaryota,SAR,Stramenopiles,Ochrophyta
Ulnaria_acus,Eukaryota,SAR,Stramenopiles,Ochrophyta
Ulnaria_contracta,Eukaryota,SAR,Stramenopiles,Ochrophyta
Urosolenia_eriensis,Eukaryota,SAR,Stramenopiles,Ochrophyta
Bolidomonas_sp,Eukaryota,SAR,Stramenopiles,Ochrophyta
Parmales_sp,Eukaryota,SAR,Stramenopiles,Ochrophyta
Tetraparma_gracilis,Eukaryota,SAR,Stramenopiles,Ochrophyta
Triparma_laevis_f_inornata,Eukaryota,SAR,Stramenopiles,Ochrophyta
Triparma_pacifica,Eukaryota,SAR,Stramenopiles,Ochrophyta
Triparma_strigata,Eukaryota,SAR,Stramenopiles,Ochrophyta
Triparma_verrucosa,Eukaryota,SAR,Stramenopiles,Ochrophyta
Chromulina_chionophilia,Eukaryota,SAR,Stramenopiles,Ochrophyta
Chromulina_nebulosa,Eukaryota,SAR,Stramenopiles,Ochrophyta
Chrysamoeba_radians,Eukaryota,SAR,Stramenopiles,Ochrophyta
Chrysosaccus_sp,Eukaryota,SAR,Stramenopiles,Ochrophyta
Chrysoxys_sp,Eukaryota,SAR,Stramenopiles,Ochrophyta
Dinobryon_divergens,Eukaryota,SAR,Stramenopiles,Ochrophyta
Dinobryon_faculiferum,Eukaryota,SAR,Stramenopiles,Ochrophyta
Dinobryon_sp_FU22KAK,Eukaryota,SAR,Stramenopiles,Ochrophyta
Dinobryon_sp_LO226KS,Eukaryota,SAR,Stramenopiles,Ochrophyta
Epipyxis_sp,Eukaryota,SAR,Stramenopiles,Ochrophyta
Hydrurus_foetidus,Eukaryota,SAR,Stramenopiles,Ochrophyta
Hydrurus_sp,Eukaryota,SAR,Stramenopiles,Ochrophyta
Kremastochrysopsis_austriaca,Eukaryota,SAR,Stramenopiles,Ochrophyta
Ochromonas_danica,Eukaryota,SAR,Stramenopiles,Ochrophyta
Ochromonas_gloeopara,Eukaryota,SAR,Stramenopiles,Ochrophyta
Ochromonas_sp_CCMP1393,Eukaryota,SAR,Stramenopiles,Ochrophyta
Ochromonas_triangulata,Eukaryota,SAR,Stramenopiles,Ochrophyta
Paraphysomonas_bandaiensis,Eukaryota,SAR,Stramenopiles,Ochrophyta
Paraphysomonas_imperforata,Eukaryota,SAR,Stramenopiles,Ochrophyta
Paraphysomonas_longispina,Eukaryota,SAR,Stramenopiles,Ochrophyta
Paraphysomonas_sp,Eukaryota,SAR,Stramenopiles,Ochrophyta
Paraphysomonas_vestita,Eukaryota,SAR,Stramenopiles,Ochrophyta
Pedospumella_encystans,Eukaryota,SAR,Stramenopiles,Ochrophyta
Phaeobotrys_solitaria,Eukaryota,SAR,Stramenopiles,Ochrophyta
Poteriospumella_lacustris,Eukaryota,SAR,Stramenopiles,Ochrophyta
Spumella_elongata,Eukaryota,SAR,Stramenopiles,Ochrophyta
Spumella_sp_AR4D6,Eukaryota,SAR,Stramenopiles,Ochrophyta
Spumella_vulgaris,Eukaryota,SAR,Stramenopiles,Ochrophyta
Uroglena_sp,Eukaryota,SAR,Stramenopiles,Ochrophyta
Cubaremonas_variflagellatum,Eukaryota,SAR,Stramenopiles,Developea
Develocanicus_komovi,Eukaryota,SAR,Stramenopiles,Developea
Develocanicus_vyazemskyi,Eukaryota,SAR,Stramenopiles,Developea
Develocauda_condao,Eukaryota,SAR,Stramenopiles,Developea
Developayella_elegans,Eukaryota,SAR,Stramenopiles,Developea
Mediocremonas_mediterraneus,Eukaryota,SAR,Stramenopiles,Developea
Apedinella_radians,Eukaryota,SAR,Stramenopiles,Ochrophyta
Dictyocha_speculum,Eukaryota,SAR,Stramenopiles,Ochrophyta
Florenciella_parvula,Eukaryota,SAR,Stramenopiles,Ochrophyta
Florenciella_sp,Eukaryota,SAR,Stramenopiles,Ochrophyta
Mesopedinella_arctica,Eukaryota,SAR,Stramenopiles,Ochrophyta
Pedinella_sp,Eukaryota,SAR,Stramenopiles,Ochrophyta
Pseudopedinella_elastica,Eukaryota,SAR,Stramenopiles,Ochrophyta
Pteridomonas_danica,Eukaryota,SAR,Stramenopiles,Ochrophyta
Rhizochromulina_marina,Eukaryota,SAR,Stramenopiles,Ochrophyta
Monodopsis_subterranea,Eukaryota,SAR,Stramenopiles,Ochrophyta
Nannochloropsis_gaditana,Eukaryota,SAR,Stramenopiles,Ochrophyta
Nannochloropsis_oculata,Eukaryota,SAR,Stramenopiles,Ochrophyta
Nannochloropsis_salina,Eukaryota,SAR,Stramenopiles,Ochrophyta
Nannochloropsis_sp,Eukaryota,SAR,Stramenopiles,Ochrophyta
Pseudellipsoidion_sp,Eukaryota,SAR,Stramenopiles,Ochrophyta
Pseudostaurastrum_enorme,Eukaryota,SAR,Stramenopiles,Ochrophyta
Trachydiscus_minutus,Eukaryota,SAR,Stramenopiles,Ochrophyta
Vacuoliviride_crystalliferum,Eukaryota,SAR,Stramenopiles,Ochrophyta
Vischeria_cf_polyphem,Eukaryota,SAR,Stramenopiles,Ochrophyta
Vischeria_punctata,Eukaryota,SAR,Stramenopiles,Ochrophyta
Vischeria_stellata,Eukaryota,SAR,Stramenopiles,Ochrophyta
Vischeria_vischeri,Eukaryota,SAR,Stramenopiles,Ochrophyta
Mastreximonas_tlaamin,Eukaryota,SAR,Stramenopiles,Bigyra
Platysulcus_tardus,Eukaryota,SAR,Stramenopiles,Stramenopiles incertae sedis
Vomastramonas_tehuelche,Eukaryota,SAR,Stramenopiles,Bigyra
Aplanochytrium_stocchinoi,Eukaryota,SAR,Stramenopiles,Bigyra
Aurantiochytrium_limacinum,Eukaryota,SAR,Stramenopiles,Bigyra
Aurantiochytrium_sp_R2,Eukaryota,SAR,Stramenopiles,Bigyra
Botryochytrium_sp,Eukaryota,SAR,Stramenopiles,Bigyra
Oblongichytrium_sp,Eukaryota,SAR,Stramenopiles,Bigyra
Parietichytrium_sp,Eukaryota,SAR,Stramenopiles,Bigyra
Schizochytrium_aggregatum,Eukaryota,SAR,Stramenopiles,Bigyra
Schizochytrium_mangrovei,Eukaryota,SAR,Stramenopiles,Bigyra
Schizochytrium_sp,Eukaryota,SAR,Stramenopiles,Bigyra
Thraustochytrium_aureum,Eukaryota,SAR,Stramenopiles,Bigyra
Thraustochytrium_sp,Eukaryota,SAR,Stramenopiles,Bigyra
Olisthodiscus_luteus,Eukaryota,SAR,Stramenopiles,Ochrophyta
Olisthodiscus_tomasii,Eukaryota,SAR,Stramenopiles,Ochrophyta
Albugo_candida,Eukaryota,SAR,Stramenopiles,Oomycota
Albugo_laibachii,Eukaryota,SAR,Stramenopiles,Oomycota
Aphanomyces_astaci,Eukaryota,SAR,Stramenopiles,Oomycota
Aphanomyces_cochlioides,Eukaryota,SAR,Stramenopiles,Oomycota
Aphanomyces_invadans,Eukaryota,SAR,Stramenopiles,Oomycota
Aphanomyces_mitsuba,Eukaryota,SAR,Stramenopiles,Oomycota
Aphanomyces_stellatus,Eukaryota,SAR,Stramenopiles,Oomycota
Bremia_lactucae,Eukaryota,SAR,Stramenopiles,Oomycota
Globisporangium_huanghuaiense,Eukaryota,SAR,Stramenopiles,Oomycota
Globisporangium_spinosum,Eukaryota,SAR,Stramenopiles,Oomycota
Globisporangium_splendens,Eukaryota,SAR,Stramenopiles,Oomycota
Globisporangium_terrestre,Eukaryota,SAR,Stramenopiles,Oomycota
Globisporangium_ultimum,Eukaryota,SAR,Stramenopiles,Oomycota
Hyaloperonospora_arabidopsidis,Eukaryota,SAR,Stramenopiles,Oomycota
Hyaloperonospora_brassicae,Eukaryota,SAR,Stramenopiles,Oomycota
Lagenidium_giganteum,Eukaryota,SAR,Stramenopiles,Oomycota
Nothophytophthora_sp,Eukaryota,SAR,Stramenopiles,Oomycota
Peronosclerospora_sorghi,Eukaryota,SAR,Stramenopiles,Oomycota
Peronospora_belbahrii,Eukaryota,SAR,Stramenopiles,Oomycota
Peronospora_destructor,Eukaryota,SAR,Stramenopiles,Oomycota
Peronospora_effusa,Eukaryota,SAR,Stramenopiles,Oomycota
Peronospora_farinosa,Eukaryota,SAR,Stramenopiles,Oomycota
Peronospora_tabacina,Eukaryota,SAR,Stramenopiles,Oomycota
Phytophthora_agathidicida,Eukaryota,SAR,Stramenopiles,Oomycota
Phytophthora_aleatoria,Eukaryota,SAR,Stramenopiles,Oomycota
Phytophthora_boehmeriae,Eukaryota,SAR,Stramenopiles,Oomycota
Phytophthora_brassicae,Eukaryota,SAR,Stramenopiles,Oomycota
Phytophthora_cactorum,Eukaryota,SAR,Stramenopiles,Oomycota
Phytophthora_capsici,Eukaryota,SAR,Stramenopiles,Oomycota
Phytophthora_cinnamomi,Eukaryota,SAR,Stramenopiles,Oomycota
Phytophthora_citrophthora,Eukaryota,SAR,Stramenopiles,Oomycota
Phytophthora_condilina,Eukaryota,SAR,Stramenopiles,Oomycota
Phytophthora_europaea,Eukaryota,SAR,Stramenopiles,Oomycota
Phytophthora_foliorum,Eukaryota,SAR,Stramenopiles,Oomycota
Phytophthora_fragariae,Eukaryota,SAR,Stramenopiles,Oomycota
Phytophthora_fragariaefolia,Eukaryota,SAR,Stramenopiles,Oomycota
Phytophthora_hibernalis,Eukaryota,SAR,Stramenopiles,Oomycota
Phytophthora_infestans,Eukaryota,SAR,Stramenopiles,Oomycota
Phytophthora_kernoviae,Eukaryota,SAR,Stramenopiles,Oomycota
Phytophthora_litchii,Eukaryota,SAR,Stramenopiles,Oomycota
Phytophthora_meadii,Eukaryota,SAR,Stramenopiles,Oomycota
Phytophthora_melonis,Eukaryota,SAR,Stramenopiles,Oomycota
Phytophthora_mirabilis,Eukaryota,SAR,Stramenopiles,Oomycota
Phytophthora_nicotianae,Eukaryota,SAR,Stramenopiles,Oomycota
Phytophthora_niederhauseri,Eukaryota,SAR,Stramenopiles,Oomycota
Phytophthora_palmivora,Eukaryota,SAR,Stramenopiles,Oomycota
Phytophthora_parvispora,Eukaryota,SAR,Stramenopiles,Oomycota
Phytophthora_pini,Eukaryota,SAR,Stramenopiles,Oomycota
Phytophthora_pisi,Eukaryota,SAR,Stramenopiles,Oomycota
Phytophthora_pistaciae,Eukaryota,SAR,Stramenopiles,Oomycota
Phytophthora_plurivora,Eukaryota,SAR,Stramenopiles,Oomycota
Phytophthora_ramorum,Eukaryota,SAR,Stramenopiles,Oomycota
Phytophthora_rubi,Eukaryota,SAR,Stramenopiles,Oomycota
Phytophthora_sojae,Eukaryota,SAR,Stramenopiles,Oomycota
Phytophthora_syringae,Eukaryota,SAR,Stramenopiles,Oomycota
Phytophthora_theobromicola,Eukaryota,SAR,Stramenopiles,Oomycota
Phytophthora_uliginosa,Eukaryota,SAR,Stramenopiles,Oomycota
Phytophthora_vignae,Eukaryota,SAR,Stramenopiles,Oomycota
Plasmopara_halstedii,Eukaryota,SAR,Stramenopiles,Oomycota
Plasmopara_viticola,Eukaryota,SAR,Stramenopiles,Oomycota
Pseudoperonospora_cubensis,Eukaryota,SAR,Stramenopiles,Oomycota
Pseudoperonospora_humuli,Eukaryota,SAR,Stramenopiles,Oomycota
Pythium_aphanidermatum,Eukaryota,SAR,Stramenopiles,Oomycota
Pythium_insidiosum,Eukaryota,SAR,Stramenopiles,Oomycota
Pythium_myriotylum,Eukaryota,SAR,Stramenopiles,Oomycota
Pythium_oligandrum,Eukaryota,SAR,Stramenopiles,Oomycota
Pythium_periplocum,Eukaryota,SAR,Stramenopiles,Oomycota
Salisapilia_sapeloensis,Eukaryota,SAR,Stramenopiles,Oomycota
Saprolegnia_diclina,Eukaryota,SAR,Stramenopiles,Oomycota
Saprolegnia_parasitica,Eukaryota,SAR,Stramenopiles,Oomycota
Sclerospora_graminicola,Eukaryota,SAR,Stramenopiles,Oomycota
Bicosoecida_sp,Eukaryota,SAR,Stramenopiles,Bigyra
Blastocystis_hominis,Eukaryota,SAR,Stramenopiles,Bigyra
Caecitellus_sp,Eukaryota,SAR,Stramenopiles,Bigyra
Cafeteria_burkhardae,Eukaryota,SAR,Stramenopiles,Bigyra
Cafeteria_roenbergensis,Eukaryota,SAR,Stramenopiles,Bigyra
Cantina_marsupialis,Eukaryota,SAR,Stramenopiles,Bigyra
Halocafeteria_seosinensis,Eukaryota,SAR,Stramenopiles,Bigyra
Haloplacidia_sinai,Eukaryota,SAR,Stramenopiles,Bigyra
Hondaea_fermentalgiana,Eukaryota,SAR,Stramenopiles,Bigyra
Incisomonas_marina,Eukaryota,SAR,Stramenopiles,Bigyra
Pseudophyllomitus_sp,Eukaryota,SAR,Stramenopiles,Bigyra
Pseudophyllomitus_vesiculosus,Eukaryota,SAR,Stramenopiles,Bigyra
Symbiomonas_scintillans,Eukaryota,SAR,Stramenopiles,Bigyra
Wobblia_lunata,Eukaryota,SAR,Stramenopiles,Bigyra
Aureococcus_anophagefferens,Eukaryota,SAR,Stramenopiles,Ochrophyta
Aureoumbra_lagunensis,Eukaryota,SAR,Stramenopiles,Ochrophyta
Chrysocystis_fragilis,Eukaryota,SAR,Stramenopiles,Ochrophyta
Chrysophaeum_taylorii,Eukaryota,SAR,Stramenopiles,Ochrophyta
Chrysoreinhardia_sp,Eukaryota,SAR,Stramenopiles,Ochrophyta
Pelagococcus_subviridis,Eukaryota,SAR,Stramenopiles,Ochrophyta
Pelagomonas_calceolata,Eukaryota,SAR,Stramenopiles,Ochrophyta
Pelagomonas_sp,Eukaryota,SAR,Stramenopiles,Ochrophyta
Pelagophyceae_sp_CCMP2097,Eukaryota,SAR,Stramenopiles,Ochrophyta
Pelagophyceae_sp_RCC2491,Eukaryota,SAR,Stramenopiles,Ochrophyta
Sarcinochrysis_sp,Eukaryota,SAR,Stramenopiles,Ochrophyta
Picophagus_flagellatus,Eukaryota,SAR,Stramenopiles,Ochrophyta
Feodosia_pseudopoda,Eukaryota,SAR,Stramenopiles,Pirsoniales
Koktebelia_satura,Eukaryota,SAR,Stramenopiles,Pirsoniales
Pirsonia_chemainus,Eukaryota,SAR,Stramenopiles,Pirsoniales
Pirsonia_diadema,Eukaryota,SAR,Stramenopiles,Pirsoniales
Agarum_clathratum,Eukaryota,SAR,Stramenopiles,Ochrophyta
Alaria_crassifolia,Eukaryota,SAR,Stramenopiles,Ochrophyta
Alaria_esculenta,Eukaryota,SAR,Stramenopiles,Ochrophyta
Ascophyllum_nodosum,Eukaryota,SAR,Stramenopiles,Ochrophyta
Ascoseira_mirabilis,Eukaryota,SAR,Stramenopiles,Ochrophyta
Aureophycus_aleuticus,Eukaryota,SAR,Stramenopiles,Ochrophyta
Botrydiopsis_pyrenoidosa,Eukaryota,SAR,Stramenopiles,Ochrophyta
Chlorellidium_tetrabotrys,Eukaryota,SAR,Stramenopiles,Ochrophyta
Chorda_filum,Eukaryota,SAR,Stramenopiles,Ochrophyta
Chordaria_linearis,Eukaryota,SAR,Stramenopiles,Ochrophyta
Choristocarpus_tenellus,Eukaryota,SAR,Stramenopiles,Ochrophyta
Chrysoparadoxa_australica,Eukaryota,SAR,Stramenopiles,Ochrophyta
Cladosiphon_okamuranus,Eukaryota,SAR,Stramenopiles,Ochrophyta
Colpomenia_sinuosa,Eukaryota,SAR,Stramenopiles,Ochrophyta
Costaria_costata,Eukaryota,SAR,Stramenopiles,Ochrophyta
Cymathaere_triplicata,Eukaryota,SAR,Stramenopiles,Ochrophyta
Desmarestia_anceps,Eukaryota,SAR,Stramenopiles,Ochrophyta
Desmarestia_dudresnayi,Eukaryota,SAR,Stramenopiles,Ochrophyta
Desmarestia_herbacea,Eukaryota,SAR,Stramenopiles,Ochrophyta
Desmarestia_viridis,Eukaryota,SAR,Stramenopiles,Ochrophyta
Dictyopteris_undulata,Eukaryota,SAR,Stramenopiles,Ochrophyta
Dictyota_dichotoma,Eukaryota,SAR,Stramenopiles,Ochrophyta
Discosporangium_mesarthrocarpum,Eukaryota,SAR,Stramenopiles,Ochrophyta
Ecklonia_arborea,Eukaryota,SAR,Stramenopiles,Ochrophyta
Ecklonia_cava,Eukaryota,SAR,Stramenopiles,Ochrophyta
Ecklonia_radiata,Eukaryota,SAR,Stramenopiles,Ochrophyta
Ectocarpus_crouaniorum,Eukaryota,SAR,Stramenopiles,Ochrophyta
Ectocarpus_fasciculatus,Eukaryota,SAR,Stramenopiles,Ochrophyta
Ectocarpus_siliculosus,Eukaryota,SAR,Stramenopiles,Ochrophyta
Ectocarpus_sp_Ec32,Eukaryota,SAR,Stramenopiles,Ochrophyta
Ectocarpus_subulatus,Eukaryota,SAR,Stramenopiles,Ochrophyta
Egregia_menziesii,Eukaryota,SAR,Stramenopiles,Ochrophyta
Eisenia_bicyclis,Eukaryota,SAR,Stramenopiles,Ochrophyta
Elachista_fucicola,Eukaryota,SAR,Stramenopiles,Ochrophyta
Feldmannia_mitchelliae,Eukaryota,SAR,Stramenopiles,Ochrophyta
Fucus_ceranoides,Eukaryota,SAR,Stramenopiles,Ochrophyta
Fucus_distichus,Eukaryota,SAR,Stramenopiles,Ochrophyta
Fucus_gardneri,Eukaryota,SAR,Stramenopiles,Ochrophyta
Fucus_guiryi,Eukaryota,SAR,Stramenopiles,Ochrophyta
Fucus_serratus,Eukaryota,SAR,Stramenopiles,Ochrophyta
Fucus_spiralis,Eukaryota,SAR,Stramenopiles,Ochrophyta
Fucus_vesiculosus,Eukaryota,SAR,Stramenopiles,Ochrophyta
Fucus_virsoides,Eukaryota,SAR,Stramenopiles,Ochrophyta
Halopteris_paniculata,Eukaryota,SAR,Stramenopiles,Ochrophyta
Hapterophycus_canaliculatus,Eukaryota,SAR,Stramenopiles,Ochrophyta
Hedophyllum_nigripes,Eukaryota,SAR,Stramenopiles,Ochrophyta
Heribaudiella_fluviatilis,Eukaryota,SAR,Stramenopiles,Ochrophyta
Hesperophycus_californicus,Eukaryota,SAR,Stramenopiles,Ochrophyta
Heterococcus_viridis,Eukaryota,SAR,Stramenopiles,Ochrophyta
Himanthalia_elongata,Eukaryota,SAR,Stramenopiles,Ochrophyta
Ishige_okamurae,Eukaryota,SAR,Stramenopiles,Ochrophyta
Laminaria_digitata,Eukaryota,SAR,Stramenopiles,Ochrophyta
Laminaria_hyperborea,Eukaryota,SAR,Stramenopiles,Ochrophyta
Laminaria_ochroleuca,Eukaryota,SAR,Stramenopiles,Ochrophyta
Laminarionema_elsbetiae,Eukaryota,SAR,Stramenopiles,Ochrophyta
Lessonia_nigrescens,Eukaryota,SAR,Stramenopiles,Ochrophyta
Lessonia_variegata,Eukaryota,SAR,Stramenopiles,Ochrophyta
Macrocystis_integrifolia,Eukaryota,SAR,Stramenopiles,Ochrophyta
Macrocystis_pyrifera,Eukaryota,SAR,Stramenopiles,Ochrophyta
